ORI,year,department_id,total_pop,homs_sum,rape_sum,rob_sum,agg_ass_sum,violent_crime,months_reported,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,latitude,longitude
AZ01003,2010,64,520116.0,51.0,158.0,1088.0,2034.0,3331.0,12.0,640.43405701805,9.805504925824241,30.377838789808397,209.18410508424998,391.06660821816706,32.25346,-110.911789
OK07205,2010,65,391906.0,54.0,252.0,1381.0,2617.0,4304.0,12.0,1098.22253295433,13.7788143075125,64.3011334350584,352.380417753237,667.762167458523,36.15398,-95.992775
VA12800,2010,66,437994.0,14.0,53.0,429.0,335.0,831.0,12.0,189.72862641953998,3.19639081813906,12.100622382955,97.9465472129755,76.48506600547042,36.86314,-76.015778
DCMPD00,2010,67,601723.0,132.0,184.0,3914.0,3238.0,7468.0,12.0,1241.10263360383,21.937004236168498,30.5788543898106,650.465413487601,538.121361490254,38.889248,-77.050636
KS08703,2010,68,382368.0,16.0,251.0,481.0,2290.0,3038.0,12.0,794.5225541886349,4.18445058163863,65.643568499456,125.795045610511,598.8994894970291,37.697948,-97.314835
NM00101,2011,1,551961.0,38.0,264.0,998.0,2910.0,4210.0,12.0,762.735048309573,6.88454437904127,47.829466212286704,180.809876060084,527.211161658161,35.106766,-106.629181
TX22001,2011,2,373128.0,22.0,136.0,540.0,1176.0,1874.0,12.0,502.24051799918504,5.89609999785596,36.4486181685641,144.722454492828,315.173345339937,32.705002,-97.12278
GAAPD00,2011,3,425533.0,88.0,148.0,2343.0,3518.0,6097.0,12.0,1432.79134638207,20.6799472661345,34.7799113112262,550.60359596083,826.727891843876,33.753746,-84.38633
CO00101,2011,4,330740.0,12.0,187.0,507.0,754.0,1460.0,12.0,441.434359315474,3.62822761081212,56.5398802684888,153.292616556812,227.973634879361,39.710835,-104.8125
TX22701,2011,5,807022.0,27.0,211.0,1106.0,2126.0,3470.0,12.0,429.975886654887,3.3456337001965295,26.1455078052395,137.047069348791,263.43767580066003,30.266666,-97.73333
MDBPD00,2011,6,626848.0,197.0,341.0,3457.0,4891.0,8886.0,12.0,1417.56853336056,31.427076420440002,54.399152585634795,551.489356271377,780.2529480831081,39.299236,-76.609383
MD00301,2011,7,812661.0,30.0,142.0,1451.0,2627.0,4250.0,12.0,522.9732939073,3.6915761922868198,17.473460643491002,178.549235166939,323.259021904583,39.299236,-76.609383
MA01301,2011,8,621359.0,63.0,271.0,1904.0,3014.0,5252.0,12.0,845.244053759582,10.1390661437269,43.6140781738093,306.425110121524,485.065799320522,42.361145,-71.057083
NY01401,2011,9,262484.0,36.0,121.0,1459.0,1634.0,3250.0,12.0,1238.17070754789,13.7151216836074,46.0980478810137,555.843403788421,622.514134194846,42.88023,-78.878738
NC06001,2011,10,789478.0,56.0,218.0,1612.0,2901.0,4787.0,12.0,606.350018619898,7.09329455665642,27.613182381269603,204.18555045232398,367.457991229648,35.227085,-80.843124
ILCPD00,2011,11,2703713.0,431.0,1459.0,13975.0,12408.0,28273.0,12.0,1045.71010310636,15.941041079434099,53.9628281552073,516.881784420166,458.92444945155097,41.881832,-87.623177
OHCIP00,2011,12,297160.0,61.0,190.0,1775.0,1050.0,3076.0,12.0,1035.1325885045098,20.527661865661603,63.9386189258312,597.321308386055,353.34499932696195,39.103119,-84.512016
OHCLP00,2011,13,397106.0,74.0,356.0,3157.0,1844.0,5431.0,12.0,1367.6449109305802,18.6348229439998,89.6486076765398,795.001838300101,464.35964200994204,41.505493,-81.68129
OHCOP00,2011,14,787609.0,87.0,594.0,3251.0,1296.0,5228.0,12.0,663.781140134254,11.0460901284775,75.4181326013288,412.76826445609396,164.548652948354,39.983334,-82.98333
TXDPD00,2011,15,1223021.0,133.0,428.0,4066.0,3703.0,8330.0,12.0,681.100324524272,10.874711063832901,34.9953107918834,332.455452522892,302.774850145664,32.89748,-97.040443
CODPD00,2011,16,610612.0,37.0,396.0,1143.0,2142.0,3718.0,12.0,608.897303033678,6.05949440888813,64.8529671870189,187.189246198896,350.79559523887497,39.742043,-104.991531
MI82349,2011,17,713239.0,344.0,426.0,4976.0,9508.0,15254.0,12.0,2138.6940422495104,48.230677234419296,59.7275247147169,697.6623544141589,1333.07348588622,42.331429,-83.045753
TX07102,2011,18,662780.0,16.0,217.0,464.0,2161.0,2858.0,12.0,431.213977488759,2.41407405172154,32.740879326473305,70.0081474999246,326.05087661064,31.772543,-106.460953
VA02901,2011,19,1055204.0,11.0,100.0,422.0,385.0,918.0,12.0,86.99739576423141,1.04245245469123,9.476840497192962,39.9922668981543,36.4858359141929,38.854004,-77.356918
TX22012,2011,20,756803.0,51.0,354.0,1267.0,2907.0,4579.0,12.0,605.045170275488,6.73887392095433,46.7757130983889,167.414769761748,384.11581349439695,32.768799,-97.309341
CA01005,2011,21,500480.0,35.0,51.0,1020.0,1809.0,2915.0,12.0,582.440856777494,6.99328644501279,10.190217391304301,203.804347826087,361.45300511509004,36.746841,-119.772591
HI00200,2011,22,963465.0,14.0,203.0,821.0,1332.0,2370.0,12.0,245.98714016596298,1.45308859169767,21.0697845796163,85.2132666988422,138.251000295807,21.315603,-157.858093
TXHPD00,2011,23,2143628.0,198.0,771.0,8054.0,11869.0,20892.0,12.0,974.6094005116561,9.23667725930059,35.9670614490947,375.71817498185305,553.687486821407,29.749907,-95.358421
INIPD00,2011,24,833024.0,96.0,435.0,3372.0,5267.0,9170.0,12.0,1100.8086201598,11.524277811923803,52.2193838352797,404.790258143823,632.274700368777,39.768403,-86.158068
FL01602,2011,25,834429.0,71.0,350.0,1578.0,3183.0,5182.0,12.0,621.023478330691,8.5088126131762,41.9448509100235,189.11135638861998,381.458458418871,30.332184,-81.655647
MOKPD00,2011,26,461458.0,108.0,272.0,1671.0,3504.0,5555.0,12.0,1203.79319461359,23.4040801112994,58.9436091691985,362.11312838871595,759.3323769443809,39.099724,-94.578331
NV00201,2011,27,1458474.0,82.0,651.0,3493.0,6587.0,10813.0,12.0,741.3913446520129,5.6223148304323605,44.635694568432505,239.496898813417,451.63643643973097,36.114647,-115.172813
CA01941,2011,28,467691.0,25.0,112.0,1320.0,1400.0,2857.0,12.0,610.873418560545,5.34540968288892,23.9474353793423,282.237631256535,299.342942241779,33.77005,-118.193741
CA01942,2011,29,3837207.0,297.0,828.0,10077.0,8843.0,20045.0,12.0,522.385161915946,7.7400046440027905,21.5781947650987,262.612884840458,230.45407766638598,34.052235,-118.243683
CA01900,2011,30,1069854.0,88.0,165.0,1484.0,3858.0,5595.0,12.0,522.968554587822,8.22542141264135,15.4226651487025,138.710515640452,360.609952386027,34.052235,-118.243683
KY05680,2011,31,665152.0,48.0,227.0,1643.0,2168.0,4086.0,12.0,614.2956797844699,7.216395650918891,34.1275377658039,247.011209467911,325.940536899836,38.328732,-85.764771
TNMPD00,2011,32,652725.0,117.0,406.0,3083.0,6732.0,10338.0,12.0,1583.82167068827,17.9248534987935,62.2007736795741,472.327549887012,1031.3684936228901,35.1175,-89.971107
AZ00717,2011,33,445256.0,17.0,131.0,497.0,1192.0,1837.0,12.0,412.571644177732,3.8180282803600605,29.421276748656997,111.621179725821,267.71115942289396,33.424564,-111.833267
FL01306,2011,34,404901.0,68.0,96.0,2002.0,2683.0,4849.0,12.0,1197.57669158634,16.7942287126977,23.7094993591026,494.441851217952,662.631112296586,25.761681,-80.191788
FL01300,2011,35,1124714.0,90.0,311.0,1848.0,4664.0,6913.0,12.0,614.645145343616,8.00203429494076,27.6514740636286,164.308437522784,414.683199462263,25.778135,-80.1791
WIMPD00,2011,36,597426.0,86.0,205.0,3091.0,3255.0,6637.0,12.0,1110.9325673807302,14.395088261977198,34.3138731826201,517.386253695018,544.837352241114,43.038902,-87.906471
MN02711,2011,37,385531.0,32.0,386.0,1589.0,1715.0,3722.0,12.0,965.4217170603661,8.30024044759047,100.12165039906,412.158814725664,444.841011488052,44.986656,-93.258133
MD01604,2011,38,962146.0,15.0,112.0,840.0,651.0,1618.0,12.0,168.165746154949,1.5590149519927299,11.6406449748791,87.304837311593,67.66124891648461,39.1501072,-77.1997039
TN01901,2011,39,612789.0,50.0,387.0,1889.0,4927.0,7253.0,12.0,1183.6047970835,8.15941539420584,63.1538751511532,308.262713593097,804.028792945043,36.174465,-86.76796
NY02900,2011,40,1054208.0,7.0,44.0,713.0,695.0,1459.0,12.0,138.39773555123801,0.664005585235551,4.17374939290918,67.63371175327829,65.92626881981539,40.7506561,-73.582905
LANPD00,2011,41,346974.0,200.0,163.0,1059.0,1326.0,2748.0,12.0,791.990177938405,57.6412065457354,46.9775833347744,305.210188659669,382.161199398226,29.951065,-90.071533
NY03030,2011,42,8211875.0,515.0,1092.0,19773.0,29829.0,51209.0,12.0,623.596925184565,6.27140573864069,13.297815663292502,240.785447903189,363.24225587944295,40.73061,-73.935242
NJNPD00,2011,43,278064.0,94.0,58.0,1977.0,1114.0,3243.0,12.0,1166.27826687381,33.8051671557627,20.8585073939812,710.987398584499,400.627193739571,40.735657,-74.172363
CA00109,2011,44,395317.0,104.0,202.0,3365.0,2981.0,6652.0,12.0,1682.7002127406602,26.30800092078,51.098232557668894,851.215606715623,754.0783725465891,37.804363,-122.271111
OK05506,2011,45,586208.0,58.0,277.0,1232.0,3541.0,5108.0,12.0,871.363065669524,9.89409902287243,47.2528522299252,210.164310278945,604.05180413778,35.481918,-97.508469
NB02802,2011,46,412608.0,43.0,220.0,696.0,1350.0,2309.0,12.0,559.611059407476,10.4215138824259,53.3193733519466,168.683108422522,327.187063750582,41.25716,-95.995102
FL04804,2011,47,241548.0,29.0,119.0,697.0,1746.0,2591.0,12.0,1072.66464636428,12.005895308592901,49.265570404226104,288.55548379618097,722.8376968552831,28.538336,-81.379234
PAPEP00,2011,48,1530873.0,324.0,833.0,8246.0,8865.0,18268.0,12.0,1193.30604171607,21.1643944337643,54.413396800387794,538.646902780309,579.081347701606,39.952583,-75.165222
AZ00723,2011,49,1466097.0,116.0,559.0,3324.0,4090.0,8089.0,12.0,551.737026949786,7.91216406554273,38.1284457986068,226.72442546434502,278.971991621291,33.448376,-112.074036
PAPPD00,2011,50,308609.0,44.0,67.0,1126.0,1239.0,2476.0,12.0,802.3097187703529,14.2575232737866,21.7103195305386,364.86298196099295,401.478894005036,40.440624,-79.995888
OR02602,2011,51,589991.0,20.0,258.0,917.0,1842.0,3037.0,12.0,514.753614885651,3.3898822185423194,43.7294806191959,155.426099720165,312.20815232774703,45.512794,-122.679565
MD01721,2011,52,664844.0,80.0,152.0,2048.0,1795.0,4075.0,12.0,612.925738970345,12.032897942976101,22.862506091654602,308.042187340188,269.988147595526,38.83,-76.85
NC09201,2011,53,409014.0,17.0,127.0,680.0,900.0,1724.0,12.0,421.501464497548,4.15633694690157,31.050281897441202,166.25347787606302,220.041367777142,35.787743,-78.644257
CA03404,2011,54,471972.0,36.0,134.0,1162.0,2022.0,3354.0,12.0,710.635376674887,7.62757112710076,28.3915147508751,246.20104582475201,428.415244972159,38.575764,-121.478851
UT01803,2011,55,190038.0,7.0,128.0,342.0,753.0,1230.0,12.0,647.23897325798,3.68347383154948,67.35495006261911,179.96400719856004,396.236542165251,40.758701,-111.876183
TXSPD00,2011,56,1355339.0,89.0,492.0,1785.0,4672.0,7038.0,12.0,519.27967836829,6.566622815398951,36.300881181756,131.701367702103,344.710806669033,29.424349,-98.491142
CA03711,2011,57,1316919.0,38.0,293.0,1456.0,3317.0,5104.0,12.0,387.5712932989799,2.88552295167736,22.248900653722803,110.56108993795401,251.87577975562698,32.715736,-117.161087
CA03801,2011,58,814701.0,50.0,131.0,3088.0,2105.0,5374.0,12.0,659.628501744812,6.137220894536769,16.0795187436863,379.03476244659106,258.37699965999803,37.773972,-122.431297
CA04313,2011,59,957062.0,39.0,226.0,1101.0,1840.0,3206.0,12.0,334.983522488616,4.0749711094997,23.6139351473572,115.039569014338,192.255047217422,37.33548,-121.893028
WASPD00,2011,60,618209.0,20.0,100.0,1418.0,2126.0,3664.0,12.0,592.679821872538,3.2351518661164804,16.175759330582398,229.372267307658,343.896643368181,47.608013,-122.335167
MOSPD00,2011,61,320454.0,113.0,188.0,2127.0,3522.0,5950.0,12.0,1856.74074906227,35.2624713687456,58.6667665249927,663.745810631167,1099.0657005373598,38.627003,-90.199402
NY05101,2011,62,1339464.0,32.0,42.0,748.0,1040.0,1862.0,12.0,139.010828211882,2.38901530761558,3.1355825912454502,55.8432328155143,77.6429974975065,40.94,-72.68
FL02902,2011,63,340284.0,28.0,58.0,587.0,1555.0,2228.0,12.0,654.747211153037,8.228420966016621,17.0445862867487,172.502968108991,456.97123579128,27.964157,-82.452606
AZ01003,2011,64,527479.0,51.0,204.0,1163.0,2022.0,3440.0,12.0,652.158664136392,9.66863135783605,38.6745254313442,220.482711160065,383.332796187147,32.25346,-110.911789
OK07205,2011,65,396101.0,49.0,266.0,1090.0,2555.0,3960.0,12.0,999.745014529123,12.370582250486601,67.1545893597845,275.182339857764,645.037503061088,36.15398,-95.992775
VA12800,2011,66,443226.0,15.0,65.0,414.0,290.0,784.0,12.0,176.884930035693,3.3842779981318802,14.6652046585715,93.4060727484399,65.4293746305496,36.86314,-76.015778
DCMPD00,2011,67,617996.0,108.0,172.0,3756.0,2949.0,6985.0,12.0,1130.2662153153099,17.475841267581,27.8318953520735,607.7709240836509,477.187554612004,38.889248,-77.050636
KS08703,2011,68,384796.0,25.0,245.0,490.0,2203.0,2963.0,12.0,770.018399359661,6.496949032734231,63.6701005207954,127.340201041591,572.51114876454,37.697948,-97.314835
NM00101,2012,1,553684.0,41.0,278.0,1092.0,2740.0,4151.0,12.0,749.705608253083,7.40494578134821,50.209144566214704,197.22440959103,494.86710831449005,35.106766,-106.629181
TX22001,2012,2,379295.0,17.0,135.0,532.0,1225.0,1909.0,12.0,503.30217904269796,4.48199949907064,35.5923489632081,140.260219617975,322.967610962443,32.705002,-97.12278
GAAPD00,2012,3,437041.0,83.0,113.0,2276.0,3555.0,6027.0,12.0,1379.04681711784,18.991353214000497,25.8556977491814,520.7749387357251,813.424827418938,33.753746,-84.38633
CO00101,2012,4,336952.0,17.0,172.0,482.0,729.0,1400.0,12.0,415.489446568057,5.0452289940406905,51.045846292647,143.04708088986,216.35129039151002,39.710835,-104.8125
TX22701,2012,5,832901.0,31.0,209.0,978.0,2187.0,3405.0,12.0,408.812091713181,3.72193093777052,25.0930182578722,117.420917972244,262.576224545294,30.266666,-97.73333
MDBPD00,2012,6,625474.0,216.0,317.0,3605.0,4651.0,8789.0,12.0,1405.1743157989001,34.5338095588306,50.681563102543,576.3628863869641,743.59605675056,39.299236,-76.609383
MD00301,2012,7,817761.0,24.0,145.0,1367.0,2609.0,4145.0,12.0,506.871812179842,2.9348428208241804,17.731342042479397,167.16375566944401,319.041871647095,39.299236,-76.609383
MA01301,2012,8,630648.0,57.0,249.0,1910.0,3050.0,5266.0,12.0,835.014144181857,9.03832248734635,39.483198234197204,302.863086856693,483.62953660362,42.361145,-71.057083
NY01401,2012,9,262434.0,48.0,138.0,1388.0,1808.0,3382.0,12.0,1288.7049696304598,18.290312992981104,52.584649854820604,528.894884047037,688.935122735621,42.88023,-78.878738
NC06001,2012,10,808504.0,52.0,223.0,1798.0,3165.0,5238.0,12.0,647.86321403481,6.4316317544501995,27.5818054085076,222.38603643272003,391.463740439132,35.227085,-80.843124
ILCPD00,2012,11,2708382.0,500.0,1372.0,13476.0,12272.0,27620.0,12.0,1019.7970596466802,18.4612067278545,50.6575512612327,497.566443729134,453.111857928461,41.881832,-87.623177
OHCIP00,2012,12,296204.0,47.0,199.0,1726.0,931.0,2903.0,12.0,980.067791116933,15.867442708403699,67.1834276377091,582.7065130788241,314.310407691996,39.103119,-84.512016
OHCLP00,2012,13,393781.0,85.0,373.0,3257.0,1754.0,5469.0,12.0,1388.84303711962,21.5856021494181,94.7227011968582,827.109484713584,445.425249059757,41.505493,-81.68129
OHCOP00,2012,14,797384.0,71.0,590.0,3031.0,1116.0,4808.0,12.0,602.971717516278,8.9041164608269,73.9919536885616,380.11798581361097,139.957661553279,39.983334,-82.98333
TXDPD00,2012,15,1241549.0,154.0,486.0,4093.0,3647.0,8380.0,12.0,674.963291823359,12.4038600168016,39.1446491439323,329.668824992006,293.74595767062,32.89748,-97.040443
CODPD00,2012,16,628545.0,39.0,383.0,1168.0,2295.0,3885.0,12.0,618.094169868506,6.2048063384483205,60.9343801955309,185.825994956606,365.12898837792,39.742043,-104.991531
MI82349,2012,17,707096.0,386.0,442.0,4850.0,9345.0,15023.0,12.0,2124.6054284001,54.5894758278932,62.509192528313,685.904035661353,1321.60272438254,42.331429,-83.045753
TX07102,2012,18,675536.0,23.0,184.0,471.0,2181.0,2859.0,12.0,423.219487932545,3.40470382037375,27.23763056299,69.7224130172189,322.854740531963,31.772543,-106.460953
VA02901,2012,19,1072723.0,16.0,115.0,343.0,384.0,858.0,12.0,79.98336942528499,1.4915313645740802,10.7203816828762,31.9747036280568,35.7967527497779,38.854004,-77.356918
TX22012,2012,20,770101.0,46.0,391.0,1280.0,2809.0,4526.0,12.0,587.715117887134,5.97324247079279,50.7725610017387,166.211964404669,364.757350009934,32.768799,-97.309341
CA01005,2012,21,506011.0,51.0,54.0,1015.0,1628.0,2748.0,12.0,543.071198056959,10.078832278349699,10.6717047653114,200.588524755391,321.732136257907,36.746841,-119.772591
HI00200,2012,22,975875.0,11.0,165.0,914.0,1246.0,2336.0,12.0,239.37491994363998,1.12719354425516,16.9079031638273,93.6595363135647,127.680286921993,21.315603,-157.858093
TXHPD00,2012,23,2177273.0,217.0,665.0,9385.0,11343.0,21610.0,12.0,992.525971708647,9.96659582881889,30.5427936689611,431.04378734315804,520.972794867708,29.749907,-95.358421
INIPD00,2012,24,838650.0,97.0,436.0,3442.0,5967.0,9942.0,12.0,1185.47665891612,11.566207595540499,51.9883145531509,410.42151076134303,711.5006260060809,39.768403,-86.158068
FL01602,2012,25,840660.0,93.0,341.0,1371.0,3384.0,5189.0,12.0,617.253110651155,11.0627364213832,40.563366878405105,163.086146599101,402.540860752266,30.332184,-81.655647
MOKPD00,2012,26,464073.0,105.0,257.0,1648.0,3879.0,5889.0,12.0,1268.98138870393,22.625750690085397,55.379218355732796,355.11654416438796,835.859875493726,39.099724,-94.578331
NV00201,2012,27,1479393.0,76.0,596.0,3824.0,7102.0,11598.0,12.0,783.970182365335,5.137242098617469,40.2867932996844,258.484391909384,480.061755057649,36.114647,-115.172813
CA01941,2012,28,469893.0,32.0,115.0,1239.0,1319.0,2705.0,12.0,575.6629700804219,6.8100610138904,24.473656768668604,263.67704988156896,280.702202416295,33.77005,-118.193741
CA01942,2012,29,3855122.0,299.0,936.0,8983.0,8329.0,18547.0,12.0,481.100209020622,7.75591537699715,24.2793872671215,233.014675021958,216.050231354546,34.052235,-118.243683
CA01900,2012,30,1074864.0,75.0,161.0,1490.0,3732.0,5458.0,12.0,507.78517096116303,6.977626936989241,14.9786391580702,138.62218848152,347.20671638458396,34.052235,-118.243683
KY05680,2012,31,666200.0,62.0,183.0,1394.0,2350.0,3989.0,12.0,598.769138396878,9.30651456019213,27.469228459921897,209.24647253077202,352.74692284599195,38.328732,-85.764771
TNMPD00,2012,32,657436.0,134.0,428.0,3384.0,7471.0,11417.0,12.0,1736.5948928869102,20.3822121088593,65.1013938999385,514.726908778953,1136.38437809916,35.1175,-89.971107
AZ00717,2012,33,451391.0,14.0,172.0,469.0,1149.0,1804.0,12.0,399.653515466635,3.1015239559495003,38.10443717309379,103.901052524308,254.546501813284,33.424564,-111.833267
FL01306,2012,34,414327.0,69.0,65.0,2096.0,2626.0,4856.0,12.0,1172.0211330663901,16.6535128051032,15.6880917729233,505.880620862266,633.7989076261019,25.761681,-80.191788
FL01300,2012,35,1144280.0,81.0,267.0,1686.0,4012.0,6046.0,12.0,528.367182857343,7.07868703464187,23.333449854930603,147.341559758101,350.613486209669,25.778135,-80.1791
WIMPD00,2012,36,599395.0,93.0,234.0,3097.0,4508.0,7932.0,12.0,1323.3343621485,15.515644941983199,39.039364692731795,516.687660057224,752.0916924565599,43.038902,-87.906471
MN02711,2012,37,390240.0,39.0,403.0,1719.0,1711.0,3872.0,12.0,992.209922099221,9.993849938499391,103.269782697827,440.49815498155,438.448134481345,44.986656,-93.258133
MD01604,2012,38,980160.0,14.0,102.0,829.0,850.0,1795.0,12.0,183.133365981064,1.42833823049298,10.406464250734599,84.5780280770486,86.72053542278809,39.1501072,-77.1997039
TN01901,2012,39,620886.0,63.0,303.0,1716.0,5232.0,7314.0,12.0,1177.9940278891802,10.146790232023301,48.801229211159495,276.37923870082403,842.666769745171,36.174465,-86.76796
NY02900,2012,40,1057158.0,12.0,56.0,723.0,863.0,1654.0,12.0,156.457218315521,1.1351188753242198,5.29722141817969,68.3909122382841,81.6339657837334,40.7506561,-73.582905
LANPD00,2012,41,362874.0,193.0,136.0,1065.0,1564.0,2958.0,12.0,815.1589808032539,53.1865055087992,37.478573830034705,293.490302419021,431.003599045399,29.951065,-90.071533
NY03030,2012,42,8289415.0,419.0,1162.0,20201.0,31211.0,52993.0,12.0,639.2851606536769,5.0546389582377005,14.017877015446802,243.69632838988,376.516316290112,40.73061,-73.935242
NJNPD00,2012,43,278906.0,96.0,55.0,1976.0,1093.0,3220.0,12.0,1154.5108387772198,34.4201989200663,19.719905631288,708.482427771364,391.888306454504,40.735657,-74.172363
CA00109,2012,44,399487.0,127.0,271.0,4338.0,3227.0,7963.0,12.0,1993.3064154778501,31.7907716646599,67.83700095372309,1085.89265733303,807.785985526438,37.804363,-122.271111
OK05506,2012,45,595607.0,85.0,389.0,1209.0,3791.0,5474.0,12.0,919.062401885807,14.2711553087858,65.3115225307963,202.986197274377,636.493526771848,35.481918,-97.508469
NB02802,2012,46,417970.0,41.0,187.0,815.0,1442.0,2485.0,12.0,594.540278010384,9.809316458119,44.740053113859794,194.99007105773103,345.000837380673,41.25716,-95.995102
FL04804,2012,47,246513.0,24.0,103.0,603.0,1778.0,2508.0,12.0,1017.3905635808301,9.735794866802161,41.7827863033593,244.61184602840402,721.2601363822599,28.538336,-81.379234
PAPEP00,2012,48,1538957.0,331.0,880.0,7984.0,8658.0,17853.0,12.0,1160.07139900595,21.5080733249857,57.1815846706568,518.792922739232,562.588818271076,39.952583,-75.165222
AZ00723,2012,49,1485509.0,123.0,556.0,3516.0,5263.0,9458.0,12.0,636.684126450934,8.279990225572519,37.4282484993359,236.68654986270698,354.289337863318,33.448376,-112.074036
PAPPD00,2012,50,312112.0,41.0,47.0,1134.0,1125.0,2347.0,12.0,751.9736504844411,13.136310042548802,15.058696878043802,363.331111908546,360.44753165530295,40.440624,-79.995888
OR02602,2012,51,598037.0,20.0,231.0,950.0,1892.0,3093.0,12.0,517.19208008869,3.3442746853455603,38.626372615741204,158.853047553914,316.36838523369,45.512794,-122.679565
MD01721,2012,52,670946.0,49.0,145.0,1996.0,1765.0,3955.0,12.0,589.4662163572029,7.303121264602519,21.611277211578898,297.490409064217,263.061408816805,38.83,-76.85
NC09201,2012,53,420594.0,17.0,113.0,665.0,985.0,1780.0,12.0,423.210982562756,4.04190264245329,26.866764623366,158.109721013614,234.192594283323,35.787743,-78.644257
CA03404,2012,54,476557.0,34.0,125.0,1211.0,2150.0,3520.0,12.0,738.63147535342,7.13450856875463,26.229810914539105,254.11440814005502,451.152747730072,38.575764,-121.478851
UT01803,2012,55,192465.0,8.0,123.0,317.0,854.0,1302.0,12.0,676.486633933442,4.15659990128075,63.9077234821916,164.70527108825002,443.71703946172005,40.758701,-111.876183
TXSPD00,2012,56,1380123.0,89.0,549.0,1864.0,4441.0,6943.0,12.0,503.07110308284103,6.44870058683175,39.7790631704565,135.060425773645,321.782913551908,29.424349,-98.491142
CA03711,2012,57,1338477.0,47.0,304.0,1517.0,3661.0,5529.0,12.0,413.081435093767,3.5114536895292203,22.7123813109975,113.33777121310301,273.519828880138,32.715736,-117.161087
CA03801,2012,58,820363.0,69.0,108.0,3484.0,2116.0,5777.0,12.0,704.2004576023049,8.41091077974019,13.1649038291586,424.690045748041,257.934597245366,37.773972,-122.431297
CA04313,2012,59,976459.0,45.0,280.0,1208.0,2014.0,3547.0,12.0,363.251298825655,4.60848842603734,28.6750390953435,123.712311525625,206.255459778649,37.33548,-121.893028
WASPD00,2012,60,626865.0,25.0,123.0,1436.0,2198.0,3782.0,12.0,603.3196940330059,3.988099511059,19.6214495944103,229.07643591522898,350.63370901230695,47.608013,-122.335167
MOSPD00,2012,61,318667.0,113.0,199.0,1778.0,3571.0,5661.0,12.0,1776.4625769219897,35.4602139537511,62.4476334229776,557.949207166101,1120.60552237916,38.627003,-90.199402
NY05101,2012,62,1345578.0,23.0,42.0,681.0,1044.0,1790.0,12.0,133.028334292029,1.70930261939479,3.12133521802526,50.6102210351239,77.5874754194852,40.94,-72.68
FL02902,2012,63,350758.0,23.0,43.0,573.0,1523.0,2162.0,12.0,616.379384076771,6.55722749017841,12.2591644381596,163.360493559662,434.202498588771,27.964157,-82.452606
AZ01003,2012,64,531535.0,42.0,234.0,1260.0,2314.0,3850.0,12.0,724.3173074209599,7.9016433536832,44.0234415419493,237.04930061049598,435.342921914832,32.25346,-110.911789
OK07205,2012,65,398904.0,42.0,316.0,1062.0,2529.0,3949.0,12.0,989.962497242444,10.5288490463871,79.2170547299601,266.22946874436,633.9871247217379,36.15398,-95.992775
VA12800,2012,66,447588.0,21.0,57.0,327.0,346.0,751.0,12.0,167.788233822176,4.691814793962299,12.7349258693263,73.05825893455591,77.30323422433129,36.86314,-76.015778
DCMPD00,2012,67,632323.0,88.0,236.0,3725.0,3399.0,7448.0,12.0,1177.87902701626,13.916938020600199,37.3226974188824,589.097660531089,537.541731045684,38.889248,-77.050636
KS08703,2012,68,386409.0,23.0,242.0,496.0,2135.0,2896.0,12.0,749.4649451746719,5.95224231319664,62.627940860590705,128.36139944980602,552.523362551079,37.697948,-97.314835
NM00101,2013,1,558165.0,37.0,439.0,1046.0,2803.0,4325.0,12.0,774.8604803239191,6.62886422473641,78.6505782340347,187.399783218224,502.181254646923,35.106766,-106.629181
TX22001,2013,2,378765.0,18.0,105.0,562.0,1152.0,1837.0,12.0,484.997293836548,4.7522870381371,27.7216743891331,148.376961968503,304.146370440775,32.705002,-97.12278
GAAPD00,2013,3,451020.0,83.0,105.0,2363.0,2965.0,5516.0,12.0,1223.0056316793,18.402731586182398,23.2805640548091,523.923551062037,657.398784976276,33.753746,-84.38633
CO00101,2013,4,343484.0,20.0,224.0,469.0,716.0,1429.0,12.0,416.031023279105,5.82268751965157,65.2141002200976,136.542022335829,208.45221320352601,39.710835,-104.8125
TX22701,2013,5,859180.0,26.0,217.0,763.0,2117.0,3123.0,12.0,363.486114667474,3.0261412044042,25.2566400521427,88.8056053446309,246.397728066296,30.266666,-97.73333
MDBPD00,2013,6,622671.0,233.0,298.0,3734.0,4460.0,8725.0,12.0,1401.22151184173,37.419439800472496,47.858339315625706,599.674627532035,716.269105193593,39.299236,-76.609383
MD00301,2013,7,822814.0,20.0,124.0,1510.0,2530.0,4184.0,11.0,508.498883101163,2.4306829976155,15.0702345852161,183.51656631996997,307.48139919836103,39.299236,-76.609383
MA01301,2013,8,643799.0,39.0,279.0,1868.0,2851.0,5037.0,12.0,782.387049374106,6.05779132928134,43.3365072017819,290.152671874296,442.840078968746,42.361145,-71.057083
NY01401,2013,9,258789.0,47.0,145.0,1322.0,1735.0,3249.0,12.0,1255.46294471558,18.1615138201392,56.0302022110677,510.840878089872,670.4303505944999,42.88023,-78.878738
NC06001,2013,10,837638.0,59.0,230.0,1805.0,2999.0,5093.0,12.0,608.0192159381501,7.04361549977437,27.458162117764502,215.486880967673,358.030557352938,35.227085,-80.843124
